account_status,account_id,account_name,campaign_id,campaign_name,campaign_budget_remaining,campaign_daily_budget,campaign_end_date,campaign_lifetime_budget,campaign_start_date,campaign_buying_type,campaign_configured_status,campaign_objective,campaign_spend_cap,campaign_status,currency,data_source_name,date,platform_position,publisher_platform,spend_cap,cost,cost_eur,cost_gbp,cost_usd,reach,store_visits_point_estimate
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,21.7419,20.2863,17.3394,21.7419,4384,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,417.8761,389.9007,333.2605,417.8761,162625,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,2.0002,1.8663,1.5952,2.0002,1728,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.57,0.5319,0.4546,0.57,416,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,6.2105,5.7948,4.953,6.2105,17001,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,5.2705,4.9176,4.2032,5.2705,8832,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,4.6004,4.2924,3.6689,4.6004,3456,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,5.0404,4.703,4.0198,5.0404,2368,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.1,0.0933,0.0797,0.1,128,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,1.4397,1.3433,1.1482,1.4397,64,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,121.756,113.6049,97.1017,121.756,62814,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,9.6881,9.0395,7.7264,9.6881,3584,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.6599,0.6157,0.5263,0.6599,384,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,36.5328,34.0871,29.1353,36.5328,21759,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,4.1192,3.8434,3.2851,4.1192,3456,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.16,0.1493,0.1276,0.16,370,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.6699,0.625,0.5342,0.6699,1312,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,5.9288,5.5319,4.7283,5.9288,8160,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,2.6095,2.4348,2.0811,2.6095,2144,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849287079080009,CLARO_CLAT_RECOJO EN TIENDA VIRTUAL_CONV_CON_FBIGME_17ENE22_31MAR22_5745_57454300743599001 - Dinamico Tvirtuall,0.0,,2022-06-30,,2021-12-31,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,19.6461,18.3309,15.668,19.6461,12512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.96,0.8957,0.7656,0.96,128,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,1.87,1.7448,1.4913,1.87,240,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,108.09,100.8537,86.2029,108.09,38177,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.28,0.2613,0.2233,0.28,101,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.01,0.0093,0.008,0.01,4,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.04,0.0373,0.0319,0.04,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,2.51,2.342,2.0018,2.51,2849,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.05,0.0467,0.0399,0.05,80,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.2,0.1866,0.1595,0.2,800,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,1.43,1.3343,1.1404,1.43,3360,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,2.48,2.314,1.9778,2.48,1848,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849417832900009,CLARO_CLAT_DINAMICO EQUIPOS PLANES NETFLIX_CONV_CON_FBIGME_17ENE22_31MAR22_5744_57444300743599001 TVIRTUAL,0.0,,2022-06-30,,2022-01-17,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,7.9,7.3711,6.3003,7.9,3760,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.07,0.0653,0.0558,0.07,32,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,2.02,1.8848,1.611,2.02,160,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,264.68,246.9606,211.0851,264.68,90815,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.07,0.0653,0.0558,0.07,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.04,0.0373,0.0319,0.04,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,1.0,0.9331,0.7975,1.0,480,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.11,0.1026,0.0877,0.11,111,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,0.05,0.0467,0.0399,0.05,64,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.04,0.0373,0.0319,0.04,23,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849512634250009,CLARO_CLAN_TIENDA NEGOCIOS_CONS_CON_FBIGME_01JUL21_31DIC22_6454_64544300743599002_CATALOGO DINAMICO TVIRTUAL – Diario,146.97,305.18,2022-06-30,,2022-01-28,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,32.32,30.1563,25.7755,32.32,19008,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.74,0.6905,0.5902,0.74,240,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,9.8,9.1439,7.8156,9.8,1968,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,116.76,108.9433,93.1173,116.76,31792,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,4.13,3.8535,3.2937,4.13,4780,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.78,0.7278,0.6221,0.78,688,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,2.44,2.2767,1.9459,2.44,6417,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,5.77,5.3837,4.6016,5.77,12064,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,8.14,7.5951,6.4917,8.14,7024,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,0.0,,2022-06-30,,2022-02-25,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,15.81,14.7516,12.6086,15.81,10864,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,11.5403,10.7677,9.2035,11.5403,1952,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,2.0901,1.9501,1.6668,2.0901,192,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,541.765,505.4957,432.0633,541.765,100801,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,47.2113,44.0507,37.6515,47.2113,10304,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.64,0.5972,0.5104,0.64,192,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,41.6712,38.8814,33.2332,41.6712,10944,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850585111030009,CLARO_CLAT_DIA DEL PADRE DINAMICO COLLECTION_CONV_CON_FBIGME_04JUN22_19JUN22_8265_82654300743599001 - Copia,284.83,730.0,2022-06-19,,2022-06-07,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,1.56,1.4556,1.2442,1.56,480,
