account_name,ad_group_id,ad_group_name,ad_group_status,campaign_name,campaign_status,creative_quality_score,currency,data_source_name,date,keyword,keyword_destination_url,keyword_id,keyword_labels,keyword_status,match_type,network,network_with_search_partners,post_click_quality_score,account_id,quality_score,average_position,clicks,conversions,conversion_value,cost,cost_eur,cost_gbp,cost_usd,engagements,impressions,interactions,view_through_conversions
Postpago,137075816048,CLARO MAX_BRAN_CPL_NA_PAQUETES CLARO_19MAR21_31DIC21_57284,enabled,CLARO_CLAG_CLARO MAX_CONV_CON_SEARCH_19MAR21_31DIC21_1039_10394300743634001_BR - Migracion,enabled,,USD,Google Ads,2022-04-19,paquetes de datos claro,,309885030904,,enabled,Broad,Search Network,Google search,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,0.0
Postpago,138263345424,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA MOVISTAR PORTABILIDAD PERU_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,,USD,Google Ads,2022-04-19,movistar portabilidad perú,,1297491204198,,enabled,Broad,Search Network,Search partners,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,138263345464,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA CAMBIATE A MOVISTAR_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,,USD,Google Ads,2022-04-19,cambiate movistar,,317876080220,,enabled,Broad,Search Network,Google search,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,138263346384,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA ENTEL PORTABILIDAD ONLINE_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,,USD,Google Ads,2022-04-19,entel chile,,296105567899,,enabled,Broad,Search Network,Google search,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0
Postpago,138263346384,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA ENTEL PORTABILIDAD ONLINE_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,,USD,Google Ads,2022-04-19,entel chile,,296105567899,,enabled,Broad,Search Network,Search partners,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Postpago,138263346664,AON POSTPAGO_ABI_LEA_MBDS_ATEX_01OCT20_31DIC20_COMPETENCIA ENTEL PLANES POSTPAGO PORTABILIDAD_,enabled,PER_HMLIM_CLA_PSPG_AON_CAMPAÑA PORTABILIDAD_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_01OCT20_31DIC21_HM 15-65 ABC_55127_55407_55641 - Migracion,enabled,,USD,Google Ads,2022-04-19,planes postpago portabilidad entel,,1297491204438,,enabled,Broad,Search Network,Google search,,5877113422,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Tienda,102686979557,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_COMPETENCIA MOVISTAR RENOVACION EQUIPOS_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_15JUN20_31DIC21_POSTPAGO MOVISTAR_pacingtm  TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,renueva tu plan movistar,,891777353969,,enabled,Broad,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Tienda,128783619823,samsung,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_15JUN20_31DIC21_POSTPAGO MARCAS_pacingtm  TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,cuanto cuesta samsung,,295510176940,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,131022710763,Iphone,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,iPhone negocios,,325488118495,,enabled,Broad,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Tienda,131022710763,Iphone,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,iPhone negocios,,325488118495,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,131022711483,Celular Empresas,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,celular empresas,,301794335745,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0
Tienda,131022711483,Celular Empresas,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,fibra optica empresarial,,314505831043,,enabled,Broad,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0
Tienda,131022711483,Celular Empresas,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,telefonia para empresas,,770614668,,enabled,Phrase,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,132202693660,Iphone,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVC_6454_ 645443007436340011,enabled,,USD,Google Ads,2022-04-19,movistar para empresas,,303780682254,,enabled,Phrase,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,138209159664,TIENDA VIRTUAL HOGAR_BRAN_CPC_NA_SEARCH_OLO_01OCT21_31OCT21_109059_ROUTER,enabled,CLARO_CLAH_SEARCH OLO_CONS_TRF_SEARCH_01OCT21_31OCT21_3434_34344300943634001 - HOGAR TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,router claro precio,,415618057140,,enabled,Broad,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0.0
Tienda,138209159664,TIENDA VIRTUAL HOGAR_BRAN_CPC_NA_SEARCH_OLO_01OCT21_31OCT21_109059_ROUTER,enabled,CLARO_CLAH_SEARCH OLO_CONS_TRF_SEARCH_01OCT21_31OCT21_3434_34344300943634001 - HOGAR TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,router claro precio,,415618057140,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0
Tienda,138209159664,TIENDA VIRTUAL HOGAR_BRAN_CPC_NA_SEARCH_OLO_01OCT21_31OCT21_109059_ROUTER,enabled,CLARO_CLAH_SEARCH OLO_CONS_TRF_SEARCH_01OCT21_31OCT21_3434_34344300943634001 - HOGAR TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,zte router claro,,879921419687,,enabled,Broad,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0
Tienda,138209159664,TIENDA VIRTUAL HOGAR_BRAN_CPC_NA_SEARCH_OLO_01OCT21_31OCT21_109059_ROUTER,enabled,CLARO_CLAH_SEARCH OLO_CONS_TRF_SEARCH_01OCT21_31OCT21_3434_34344300943634001 - HOGAR TVIRTUAL,enabled,,USD,Google Ads,2022-04-19,zte router claro,,879921419687,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,139124895488,TIENDA NEGOCIOS_VARSEG_CPL_NA_CELULAR EMPRESAS_01FEB22_31DIC22_TVG_123424,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,celular para empresas,,297806479158,,enabled,Phrase,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,139124895488,TIENDA NEGOCIOS_VARSEG_CPL_NA_CELULAR EMPRESAS_01FEB22_31DIC22_TVG_123424,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,celular para empresas,,301590314140,,enabled,Exact,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,139124895488,TIENDA NEGOCIOS_VARSEG_CPL_NA_CELULAR EMPRESAS_01FEB22_31DIC22_TVG_123424,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,celular para empresas,,301590314140,,enabled,Exact,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0
Tienda,139124896488,TIENDA NEGOCIOS_VARSEG_CPL_NA_SERVICIOS DE INTERNET EMPRESAS_01FEB22_31DIC22_TVG_123437,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,servicios de internet para empresas,,314192590971,,enabled,Phrase,Search Network,Google search,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0
Tienda,140583095251,CYBERDAY MARZO_VARSEG_CPC_NA_GENERICS CYBER_28MAR22_30MAR22_125711,enabled,CLARO_CLAT_CYBER WOW_CONS_EQU_TRF_SEARCH_16ABR22_22ABR22_7126_71264300943634001_GE,enabled,,USD,Google Ads,2022-04-19,cyber days,,297921580756,,enabled,Broad,Search Network,Search partners,,9464343309,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0.0
Tienda,140583095411,CYBERDAY MARZO_VARSEG_CPC_NA_GENERICS CYBER WOW PROMOCIONES_28MAR22_30MAR22_125707,enabled,CLARO_CLAT_CYBER WOW_CONS_EQU_TRF_SEARCH_16ABR22_22ABR22_7126_71264300943634001_GE,enabled,,USD,Google Ads,2022-04-19,cyber days promociones,,597915256474,,enabled,Broad,Search Network,Google search,,9464343309,,,1,0.0,0.0,0.15,0.1391,0.1153,0.15,0,4,1,0.0
Tienda,140583095491,CYBERDAY MARZO_VARSEG_CPC_NA_GENERICS CYBER WOW OFERTAS_28MAR22_30MAR22_125706,enabled,CLARO_CLAT_CYBER WOW_CONS_EQU_TRF_SEARCH_16ABR22_22ABR22_7126_71264300943634001_GE,enabled,,USD,Google Ads,2022-04-19,cyber days ofertas,,495262314152,,enabled,Broad,Search Network,Google search,,9464343309,,,1,0.0,0.0,0.15,0.1391,0.1153,0.15,0,37,1,0.0
Tienda,139124895488,TIENDA NEGOCIOS_VARSEG_CPL_NA_CELULAR EMPRESAS_01FEB22_31DIC22_TVG_123424,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,celular para empresas,,297806479158,,enabled,Phrase,Search Network,Search partners,,9464343309,,,1,0.0,0.0,0.27,0.2504,0.2075,0.27,0,2,1,0.0
Imagen,70451886841,Claro Online,enabled,Claro - Brand Puro - Search,enabled,,USD,Google Ads,2022-04-19,web claro,,299606829269,,enabled,Broad,Search Network,Search partners,,7465087050,,,1,0.0,0.0,0.19,0.1762,0.146,0.19,0,31,1,0.0
Postpago,126510665650,CLARO MAX INTERNACIONAL_GENE_CPL_NA_VIAJES Y AGENCIAS_14MAY21_31DIC21_57438,enabled,CLARO_CLAG_UPSELL_CONV_CON_SEARCH_14MAY21_31DIC21_1049_10494300743634001_MIGRACION,enabled,,USD,Google Ads,2022-04-19,viajes avion,,17207222,,enabled,Broad,Search Network,Google search,,5877113422,,,1,0.0,0.0,0.23,0.2133,0.1768,0.23,0,14,1,0.0
Fijos,122433497219,LA NUEVA TV_VARSEG_CPL_NA_SEARCH LA NUEVA TV_13MAY21_31DIC22_89181,enabled,CLARO_CLAH_LA NUEVA TV_CONV_CON_SEARCH_13MAY21_31DIC22_2114_21144300743634001,enabled,,USD,Google Ads,2022-04-19,tv en linea,,17897376,,enabled,Broad,Search Network,Search partners,,5130185605,,,2,0.0,0.0,0.08,0.0742,0.0615,0.08,0,89,2,0.0
Tienda,131022711483,Celular Empresas,enabled,CLARO_CLAN_TIENDA NEGOCIOS_CONV_CON_SEARCH_01ENE21_31DIC22_TVG_6454_ 64544300743634001,enabled,,USD,Google Ads,2022-04-19,planes para empresas,,340743656154,,enabled,Phrase,Search Network,Google search,,9464343309,,,1,0.0,0.0,0.37,0.3432,0.2844,0.37,0,3,1,0.0
Fijos,134610132409,SEARCH NETFLIX_BRAN_CPL_NA_SERIES NETFLIX_01ENE22_31ENE22_121598,enabled,CLARO_CLAH_SEARCH NETFLIX_CONV_CON_SEARCH_01ENE22_31ENE22_5746_57464300743634001_BRAND,enabled,,USD,Google Ads,2022-04-19,ver series netflix,,308351016911,,enabled,Broad,Search Network,Google search,,5130185605,,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,6,1,0.0
Empresas,121645638453,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_FIBRA GENERIC_FIBRA OPTICA_1_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_FIBRA OPTICA_FIBRA GENERIC,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_FIBRA GENERIC_6456_64564300743634001,enabled,Above average,USD,Google Ads,2022-04-19,fibra optica empresa,,299407454555,,enabled,Broad,Search Network,Google search,Average,9205094647,8,,2,0.0,0.0,1.16,1.0759,0.8917,1.16,0,49,2,0.0
Empresas,121645638453,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_FIBRA GENERIC_FIBRA OPTICA_1_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_FIBRA OPTICA_FIBRA GENERIC,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_FIBRA GENERIC_6456_64564300743634001,enabled,Above average,USD,Google Ads,2022-04-19,fibra optica negocios,,345996832973,,enabled,Broad,Search Network,Google search,Average,9205094647,8,,5,0.0,0.0,2.15,1.9941,1.6526,2.15,0,28,5,0.0
Fijos,106282700095,AON FIJOS_BRAN_CPL_NA_INTERNET FIJO CLARO_01AGO21_31AGO21_116603,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634004_BRAND,enabled,Above average,USD,Google Ads,2022-04-19,canales claro tv,,360761572456,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,21,0.0,0.0,2.52,2.3373,1.937,2.52,0,54,21,0.0
Fijos,106282700295,AON FIJOS_BRAN_CPL_NA_PROMOCIONES CLARO_01AGO21_31AGO21_116612,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634004_BRAND,enabled,Above average,USD,Google Ads,2022-04-19,promociones claro,,296065213802,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,63,0.0,0.0,13.89,12.8828,10.6768,13.89,0,288,63,0.0
Fijos,106282701335,AON FIJOS_BRAN_CPL_NA_TELÉFONO FIJO CLARO_01AGO21_31AGO21_116595,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634004_BRAND,enabled,Above average,USD,Google Ads,2022-04-19,fono claro,,319332622451,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,2,0.0,0.0,0.25,0.2319,0.1922,0.25,0,12,2,0.0
Fijos,106282705655,AON FIJOS_GENE_CPL_NA_INTERNET MODEM_01AGO21_31AGO21_116658,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Average,USD,Google Ads,2022-04-19,modem casa,,332831211502,,enabled,Broad,Search Network,Google search,Average,5130185605,4,,16,0.0,0.0,10.21,9.4697,7.8481,10.21,0,76,16,0.0
Fijos,106282706575,AON FIJOS_GENE_CPL_NA_TELEVISION CABLE_01AGO21_31AGO21_116661,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Above average,USD,Google Ads,2022-04-19,television cable peru,,1204100385341,,enabled,Broad,Search Network,Google search,Average,5130185605,7,,15,0.0,0.0,5.31,4.925,4.0816,5.31,0,92,15,0.0
Fijos,118312394808,AO FC_COMP_CPC_NA_MOVISTAR TOTAL_01AGO21_31AGO21_116744,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,que es movistar total,,676743249348,,enabled,Broad,Search Network,Google search,Average,5130185605,3,,3,0.0,0.0,1.28,1.1872,0.9839,1.28,0,46,3,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,cable movistar,,301475276772,,enabled,Broad,Search Network,Google search,Average,5130185605,3,,2,0.0,0.0,1.35,1.2521,1.0377,1.35,0,53,2,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,cable movistar,,301475276772,,enabled,Broad,Search Network,Search partners,Average,5130185605,3,,2,0.0,0.0,1.32,1.2243,1.0146,1.32,0,25,2,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,duo cable mas internet,,377619310474,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,2,0.0,0.0,1.58,1.4654,1.2145,1.58,0,11,2,0.0
Fijos,118312395088,AO FC_COMP_CPC_NA_MOVISTAR TOTAL PRECIO_01AGO21_31AGO21_116750,enabled,CLARO_FCLAR_AO FC_CONS_TRF_SEARCH_01AGO21_31AGO21_4526_45264300943634002_COMPETENCIA,enabled,Below average,USD,Google Ads,2022-04-19,movistar cable e internet,,313843995082,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,2,0.0,0.0,1.17,1.0852,0.8993,1.17,0,27,2,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Above average,USD,Google Ads,2022-04-19,fibra de internet,,300913729660,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,2,0.0,0.0,0.72,0.6678,0.5534,0.72,0,30,2,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Above average,USD,Google Ads,2022-04-19,fibra optica,,20576083,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,3,0.0,0.0,3.39,3.1442,2.6058,3.39,0,92,3,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Above average,USD,Google Ads,2022-04-19,fibra optica para internet,,327217743004,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,1,0.0,0.0,0.53,0.4916,0.4074,0.53,0,15,1,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Average,USD,Google Ads,2022-04-19,internet dedicado fibra optica,,304010382648,,enabled,Broad,Search Network,Google search,Average,5130185605,4,,1,0.0,0.0,0.69,0.64,0.5304,0.69,0,4,1,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Below average,USD,Google Ads,2022-04-19,internet por fibra,,297396941745,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,1,0.0,0.0,0.41,0.3803,0.3152,0.41,0,6,1,0.0
Fijos,124928635846,AON FIJOS_BRAN_CPL_NA_PAQUETES CLARO HOGAR_01AGO21_31AGO21_116954,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634003_BRAND_NUEVA,enabled,Above average,USD,Google Ads,2022-04-19,paquetes claro,,314989255574,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,63,0.0,0.0,16.57,15.3685,12.7369,16.57,0,191,63,0.0
Fijos,124928636286,AON FIJOS_BRAN_CPL_NA_PRECIO INTERNET CLARO_01AGO21_31AGO21_116955,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634003_BRAND_NUEVA,enabled,Above average,USD,Google Ads,2022-04-19,solo internet precio,,546133178613,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,1,0.0,0.0,1.57,1.4562,1.2068,1.57,0,1,1,0.0
Fijos,125028822174,AON FIJOS_COMP_CPL_NA_ENTEL INTERNET CASA_01AGO21_31AGO21_116647,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,entel hogar internet,,296610900696,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,6,0.0,0.0,1.78,1.6509,1.3682,1.78,0,63,6,0.0
Fijos,125028822174,AON FIJOS_COMP_CPL_NA_ENTEL INTERNET CASA_01AGO21_31AGO21_116647,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,entel internet en casa,,404692372004,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,1,0.0,0.0,1.38,1.2799,1.0608,1.38,0,4,1,0.0
Fijos,125028822414,AON FIJOS_COMP_CPL_NA_MOVISTAR INTERNET FIJO_01AGO21_31AGO21_116645,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,planes de internet telefonica,,298950246375,,enabled,Broad,Search Network,Google search,Average,5130185605,6,,1,0.0,0.0,0.41,0.3803,0.3152,0.41,0,13,1,0.0
Fijos,125028823814,AON FIJOS_COMP_CPL_NA_ENTEL PAQUETES HOGAR_01AGO21_31AGO21_116640,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,entel paquetes hogar,,811537869836,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,1,0.0,0.0,0.36,0.3339,0.2767,0.36,0,2,1,0.0
Fijos,125028824334,AON FIJOS_COMP_CPL_NA_INTERNET MOVISTAR HOGAR_01AGO21_31AGO21_116643,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet hogar movistar,,299380959075,,enabled,Broad,Search Network,Google search,Average,5130185605,6,,8,0.0,0.0,6.48,6.0101,4.981,6.48,0,136,8,0.0
Fijos,125028824334,AON FIJOS_COMP_CPL_NA_INTERNET MOVISTAR HOGAR_01AGO21_31AGO21_116643,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet hogar movistar peru,,769902752080,,enabled,Broad,Search Network,Google search,Average,5130185605,6,,1,0.0,0.0,1.09,1.011,0.8378,1.09,0,48,1,0.0
Fijos,125028824334,AON FIJOS_COMP_CPL_NA_INTERNET MOVISTAR HOGAR_01AGO21_31AGO21_116643,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet movistar,,2585778465,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,18,0.0,0.0,12.95,12.011,9.9543,12.95,0,361,18,0.0
Fijos,125028825014,AON FIJOS_COMP_CPL_NA_BITEL INTERNET CASA_01AGO21_31AGO21_116649,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634006_COMPETENCIA_NUEVA,enabled,Below average,USD,Google Ads,2022-04-19,internet en casa bitel,,376606985455,,enabled,Broad,Search Network,Google search,Average,5130185605,6,,3,0.0,0.0,1.15,1.0666,0.884,1.15,0,23,3,0.0
Fijos,125918128523,AON FIJOS_GENE_CPL_NA_INTERNET MODEM_01AGO21_31AGO21_116674,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634002_GENERICO_NUEVO,enabled,Above average,USD,Google Ads,2022-04-19,internet modem portatil,,314530271656,,enabled,Broad,Search Network,Google search,Average,5130185605,8,,3,0.0,0.0,0.56,0.5194,0.4305,0.56,0,8,3,0.0
